Label,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8
2,0.64631927,0.6082607,0.80195206,0.30440846,0.3441955,0.09900555,0.8561011,0.12119588
3,0.3258992,0.5954131,0.14588779,0.82060546,0.6167894,0.75209975,0.27405602,0.72070265
2,0.115184665,0.28462708,0.42508343,0.35792324,0.43179137,0.75181425,0.1796312,0.89778167
1,0.67764443,0.35410696,0.06464133,-0.2551604,0.001034007,0.5945616,0.18615071,0.13362786
3,0.47802597,1.0707971,0.42667472,0.67923146,0.9789089,0.92992675,0.12436512,0.16119802
1,-0.22074036,0.6967787,0.34965432,0.086358175,-0.07301484,-0.2810582,0.56405514,0.5644166
2,-0.044140488,0.18839607,0.07646933,-0.049862146,0.024777263,0.34641385,-0.06485468,0.8784567
2,0.32112172,0.081059575,0.09437904,0.051326185,0.1344547,-0.016838461,0.8326739,0.69603
2,-0.07531741,0.5359533,0.40571824,0.59515667,0.33355814,0.3705934,0.5431367,0.10037157
1,0.21420592,0.29128623,0.1271218,0.045699522,-0.11921553,0.13661739,-0.02476336,0.13029121
1,0.24295653,0.02788812,0.5460198,0.5802609,0.2440861,0.6004522,-0.03716214,0.3032434
3,0.11429849,1.0279335,0.86232406,0.66649276,0.55368435,0.53095514,0.46903622,0.9393726
1,-0.18639328,0.06070286,0.55483794,0.40587595,0.10700115,0.6244057,0.14541093,0.22093941
2,0.03996712,-0.024577796,-0.09972489,0.65776163,0.77608955,0.7041635,0.8379297,0.28971732
2,0.70388585,0.044421732,-0.008132845,0.5052661,0.3323188,0.73031473,0.49045497,0.5288382
1,-0.061321124,0.6477131,-0.16239808,0.6961667,0.67666334,0.04141189,-0.091845945,-0.13837008
1,-0.009606123,0.5370806,0.620887,0.6216141,0.13484994,-0.27685332,0.21328174,-0.17712925
2,0.7798633,0.15653685,-0.048156083,0.85816056,0.528563,-0.036033005,0.8628132,0.46515036
3,0.23659623,0.6083407,1.0283841,0.12452322,0.21542102,0.878163,0.7519676,0.30673206
2,0.14956853,0.043800414,-0.001241118,0.5588632,0.4496076,0.61445963,0.6345751,0.54753584
2,0.44725496,0.7822718,0.6095718,-0.031279504,-0.008015692,0.20944805,0.20249356,0.61059165
2,0.12059423,0.18051836,0.21915013,-0.026365072,-0.06664649,0.31151298,0.54646105,-0.028442144
2,0.041204304,0.1658707,0.6216596,0.042724043,0.16964649,0.12811789,0.34992042,0.16371323
3,0.52906233,0.3210001,0.80692923,0.4373843,0.32358542,1.0810273,0.6113303,0.51555824
3,1.0853791,0.16787574,0.51635635,0.718936,0.82202965,0.50482935,0.5058615,0.5313734
3,0.35407615,0.27593362,0.21044692,0.7872459,0.11240223,0.5780498,0.1611704,0.6933709
2,0.7309772,0.30453092,0.51262534,0.38145393,0.5188001,0.7282711,0.23037773,0.7734313
2,0.56537217,0.7832099,-0.043067038,0.23812295,0.46230468,0.5177953,0.62863445,0.56108195
1,-0.06306709,0.22226831,0.24384107,0.016830266,0.43686253,0.5382731,0.00190419,-0.104155734
1,0.5686234,0.4418164,-0.09140213,-0.071120515,-0.023786098,0.33021456,0.299362,0.3803531
1,-0.22974674,0.20392516,0.14907566,0.28808528,-0.011441723,0.5485984,0.6152378,0.44048938
2,0.76928073,0.8159532,0.5136289,0.39265162,0.85861146,0.25132024,0.37436762,0.72423744
1,0.5378241,0.21414688,0.3676684,0.47435218,-0.12045027,0.12295579,0.44049147,0.1617543
1,-0.019006297,0.13649267,0.30699605,0.1267184,0.43876094,0.58195156,0.306768,0.35838118
1,0.2546065,0.34884763,-0.066289976,0.3952427,0.10159252,0.69637316,-0.009890303,0.13262346
1,0.17415072,0.075971834,0.4832049,0.5572776,0.45451188,0.15197642,0.25911203,0.4615379
1,0.043358907,-0.004098922,0.024375439,-0.27388012,0.5475938,0.526804,0.41698352,0.33424407
1,0.6411674,0.14256234,-0.122807726,0.43167734,0.5858836,0.000230327,-0.105836555,0.61976117
1,0.5373925,-0.15741856,-0.18744563,0.37129527,0.18424249,0.44692627,-0.15693529,-0.03365925
1,0.04840997,0.12371606,0.38198078,-0.14498036,0.5676064,0.677223,0.41574538,-0.03659089
2,0.7327814,0.42848662,0.7012539,0.30690604,0.8782592,0.6673485,0.5923764,0.24894233
3,0.20269886,0.8424734,0.59008825,0.5829746,0.7631142,0.93475074,0.37658662,0.8217195
2,-0.046348155,0.5720637,0.7116586,0.47744918,0.7830552,0.48125306,0.6410215,0.26857355
1,0.32201594,0.48614776,0.27495596,-0.100030735,-0.284068,0.3224745,0.6377502,0.061382055
2,0.274136,0.33048645,0.06432226,0.24520591,0.8789189,0.035300165,0.6568651,-0.05963412
2,0.49569425,0.7654354,0.66060185,0.74723005,0.7784331,0.045886874,0.2582665,0.5620935
2,0.45082152,0.15533221,0.54543144,0.12000081,0.56588453,0.50968564,0.4568205,-0.029639512
2,0.31510517,0.8027296,0.6265414,0.76761377,0.44522437,0.20173217,0.34347618,0.8024506
1,0.15463425,0.40844595,0.3931448,0.3763584,0.52058405,0.54268926,-0.24261431,-0.15467273
2,0.34992617,0.67478585,0.8077147,0.32906908,0.74170274,0.25383848,-0.06887096,0.2869287
1,0.4458431,-0.1458648,0.46460193,0.25463665,0.48838544,0.60855836,0.2725056,0.041759983
1,0.49732596,0.4280805,0.020211026,0.15886968,0.103753895,0.6759825,0.5546538,0.6036323
3,0.99820065,0.9744631,0.5347482,0.9027422,0.26261514,0.6205573,0.2065475,0.20689434
1,0.3550799,0.6860361,-0.23897319,0.07270293,0.5364847,-0.14170434,-0.10431768,0.3976331
3,0.6266312,0.9999976,1.0200605,0.88458645,0.20385283,0.57882404,0.805053,0.36005974
2,0.08292714,0.8910565,0.27103198,0.8317323,0.47441527,0.8380705,0.30019093,0.032928377
2,0.5713017,0.8431009,0.8915201,0.14404464,0.34808916,0.5814911,0.5129837,0.8174257
2,-0.023390502,0.32462305,0.7915958,0.061915368,0.16318737,0.6061208,0.1276671,0.22802266
1,-0.26641297,-0.1863858,0.47061032,0.65592414,-0.20231079,0.60255545,-0.19668947,0.62362033
1,0.62454265,0.42334765,0.111620836,-0.17704366,0.672512,0.40355632,0.34583008,0.22438063
3,0.8567953,0.38258654,0.5519085,0.33856943,0.27160278,0.28642708,0.22310019,0.7284435
3,0.62565094,0.12101179,0.8278691,0.7649112,0.80406517,0.34639263,1.0344359,0.46660393
1,0.44185525,0.41537756,0.5454117,-0.21103536,-0.15926589,0.22446883,0.26565328,0.38844103
1,0.64410305,0.65365314,0.15211105,-0.111960486,0.21608526,0.43880677,0.6515886,0.1708718
1,0.25172618,0.4950176,0.64201146,0.28418326,0.532824,0.16924575,-0.2328812,0.27765957
3,0.48796874,0.35963154,0.119282514,0.26522824,0.28852051,0.7059081,0.78424215,1.0039749
3,1.0091205,0.7678307,0.24185243,1.0274396,0.7729162,0.5831618,1.092349,0.27899712
3,0.48332563,0.43761146,0.6049265,1.0890625,0.8133226,0.3331934,0.3009565,0.48270968
2,-0.02269724,0.057672024,0.78255355,0.27616596,-0.07815415,0.46307456,0.52186024,0.07768455
2,0.07479563,0.67887485,0.66513264,0.74620295,0.4037974,0.5121104,0.8298037,-0.057531863
3,1.0035837,0.72428656,0.22210148,0.55884975,0.69183433,0.7538269,0.89445543,0.7837932
1,0.09768205,0.09890635,0.24630895,0.4860891,0.6642718,0.50581086,-0.26567817,0.30693936
3,1.0264494,0.63295454,0.74598485,0.6787779,0.40557942,0.5952316,0.15435222,0.91755337
2,0.8096577,0.43712267,0.73381406,0.7928161,-0.040741324,0.5708544,0.33015224,0.19737276
3,0.54948485,0.71845305,0.66583776,0.3287267,0.68171054,0.43805265,0.42302644,0.32417822
3,0.98250055,0.4887065,0.9146031,1.0593219,0.91188115,0.996858,0.9658076,0.103354216
2,0.057056278,0.22480585,0.21870717,0.5268699,0.3044975,0.67428094,0.15370463,0.7847978
1,0.106234066,0.20486595,0.03964767,0.57545453,0.055936903,0.366899,-0.25261223,0.28483698
3,0.28046513,0.7977228,1.051244,0.40793222,0.35575145,0.18140122,0.8164534,0.27185166
2,0.4855192,0.85033584,0.6252416,0.836956,-0.07299149,-0.044095516,0.06134084,0.17309596
3,0.53971595,0.922615,0.31395555,0.8915568,1.0750221,0.7969128,0.29138213,1.0167924
3,0.53913057,0.1070461,0.13276961,0.24770409,1.011934,0.32704416,1.0083717,0.7853425
1,0.2582696,0.5491241,-0.2309456,-0.06269403,0.6104165,-0.0673541,0.045434102,0.3681854
3,0.521429,0.56927806,0.5778575,0.38374323,0.8141137,0.18284097,0.7943321,0.7076718
3,0.87453085,0.48890835,0.82270074,0.3543312,0.21655008,0.43895912,0.46208894,0.37732285
1,0.09607727,0.13781512,-0.26159817,0.19819742,-0.2714156,0.041666,0.4502731,0.30307123
2,0.8035125,0.10240996,0.8121985,0.8813096,0.34612268,0.20683667,0.6624509,0.66995317
2,0.14145482,0.055387348,0.19293241,0.8499286,0.353372,0.20426224,0.36482215,0.033840835
1,0.28293067,0.003938437,0.43257403,0.43009531,0.57521707,0.33309364,-0.23215966,0.64935684
1,0.59606004,0.62323153,0.14069362,-0.16380854,0.2334701,-0.18895756,0.35886908,0.49081957
2,0.7500235,0.6932212,0.8427856,0.3158641,0.39188027,0.24659693,0.7914448,0.020634115
1,0.5718731,0.14614862,0.6844431,0.43413958,-0.2666247,0.5947436,-0.2547682,-0.13265757
1,0.39139783,-0.12658279,0.02719292,-0.020895138,0.6134693,0.19676585,-0.22353365,0.5663909
3,0.10682076,0.20526338,0.7219173,0.28189,0.39105958,0.7625525,0.99900043,0.7147986
2,0.25364858,0.06706661,0.7120582,0.28597713,0.73865056,0.654583,0.41115814,0.09596717
2,0.14592719,0.061920494,0.78985626,0.44595003,-0.009040326,0.26612768,0.71190965,0.8674713
2,-0.021931052,0.47091866,0.7797519,0.34601977,0.2393977,0.5254894,0.3998753,0.784624
1,0.20001824,0.38998318,-0.14491092,0.02189067,0.5351392,0.118576676,0.254124,0.3915832
1,0.18707465,0.005420715,0.03476663,0.27260998,0.4679467,0.41750214,0.6935577,0.5305392
3,1.0568655,0.5608707,0.11430374,0.3557896,0.4699804,0.42358834,0.14515013,0.92093146
1,0.16086769,0.6076288,0.5276689,-0.11343123,0.58610183,0.65402657,0.4392122,-0.28886008
2,0.24811915,0.8240365,0.2267813,0.3712796,0.89182603,0.29937646,0.26585186,0.22483498
2,0.18263572,0.40545896,0.70297194,0.06224978,0.3524621,0.4088585,0.82101905,0.44300994
2,-0.09893295,0.14422864,0.22000282,0.73150074,0.17674057,-0.08579224,0.2746967,-0.006743699
3,0.27260694,0.4005059,0.51931894,0.48074007,0.9333978,0.8568069,0.31151816,0.7454386
3,0.47768912,0.58558583,0.56904465,0.7149273,0.9899378,0.14514542,0.7615378,0.8625144
1,-0.05909197,-0.001382083,0.15516669,0.018810391,-0.034450263,0.043091863,0.23027326,0.43814516
3,0.2859812,0.6166184,0.747296,0.41257358,0.19658291,0.99856985,0.71542203,0.29324496
1,-0.057268366,0.6018957,0.37206116,-0.25383484,0.6507316,0.5070236,0.30235583,0.24332994
1,0.6547087,0.08613978,0.054290906,-0.02514258,-0.130037,0.21422619,0.39873526,-0.16621132
3,0.42878774,0.9537965,0.13495618,0.1762271,0.9504668,0.19525269,1.0898956,0.12553698
1,-0.040793255,-0.23488446,0.089002915,0.27047485,0.6995052,0.3966928,-0.2791837,0.11880614
3,0.74341136,0.29474294,0.4478863,0.74814314,0.8164546,0.82221985,0.38566774,0.6755646
2,0.31262037,0.8111237,0.24665536,0.03306979,0.5138383,0.8627942,0.003931433,0.18663432
2,0.88937294,0.06650457,-0.04857111,0.47680852,-0.043730408,0.8251947,0.57820344,0.2431491
2,0.56842124,0.28423384,0.28663456,0.5575981,0.15404113,0.6511569,0.55360746,-0.044676065
3,0.5467521,0.78064466,0.23734197,0.4127364,0.8905594,0.37490225,0.8432473,0.6772752
1,0.4821648,-0.17386304,0.15127727,0.1262087,0.16654344,0.41287094,0.05724439,-0.26855665
1,0.50918984,-0.23339717,-0.16152667,0.1226916,0.66993964,0.07330547,-0.055994585,0.31724647
1,0.6653708,0.45502228,0.35708266,0.2954985,0.17946231,0.25851434,-0.27625155,0.35717934
2,0.10210648,0.57663655,0.27594522,0.67652667,0.7335612,0.3789944,0.7107815,0.7960386
1,-0.27306288,-0.057787433,0.6176904,0.37376362,0.000353709,-0.07740225,0.19885531,0.5444176
3,0.9005724,0.12406051,0.810705,0.8640365,0.16873097,0.27331293,0.18357152,0.8778765
3,0.55733055,0.28666633,0.74667466,0.9927629,0.50246024,0.9093641,0.20688125,0.25513795
2,0.77635634,-0.0673368,0.13304162,0.55947894,0.5119101,-0.026098996,0.05629334,0.11706829
2,0.17364033,0.19160719,0.35466856,0.3344849,-0.003356814,0.53504467,0.46979323,0.12317607
2,0.79528475,0.33806998,0.50790566,0.102632314,0.5929551,-0.04431528,0.5567415,0.25345096
3,0.6703375,0.23417422,0.93975234,0.20832634,0.6668824,0.2452158,0.96779096,0.72249895
3,0.8556795,0.24109349,0.5121504,0.736804,0.70774317,0.95166266,0.898279,0.9099312
2,0.26758435,-0.07715434,-0.009976864,-0.088370025,0.2229697,0.07928419,0.07624525,0.111596525
3,0.8469012,0.7737241,0.4397081,0.27735692,0.10273749,0.35845917,0.46452868,0.6859559
1,0.23528157,-0.13468598,0.42472482,0.009452775,0.26669395,0.17414424,0.5232903,0.5141137
1,-0.07903151,-0.04151927,0.53032684,0.45624298,0.104353316,0.58302397,0.26941544,-0.01084286
1,0.31934923,0.25870752,0.51120454,0.36046815,0.6320811,0.05528587,0.12814784,-0.17911021
3,0.57204634,0.6783227,0.23835605,0.25369126,0.37227535,0.12178731,0.8687686,0.36299747
2,0.6615445,-0.04186842,0.3561517,0.5158789,0.08833969,0.40885597,-0.002798408,0.85527676
3,0.9867412,1.0906582,0.36937076,0.55668414,0.7079415,0.81358033,1.0278538,0.84517944
1,-0.028310433,0.5748134,-0.06676705,0.069438934,0.5813049,0.14580415,0.22536936,0.05124393
1,0.6437265,-0.23272274,0.6862054,0.50853956,0.6874744,-0.15864412,-0.06159319,0.507871
1,0.5744536,-0.29652965,0.07036781,0.002348572,0.26326656,0.6768043,0.10217009,0.24140672
1,0.37940413,-0.28463775,0.6703812,0.12477571,-0.07416259,0.22709595,0.69453895,0.19707899
2,0.3113842,0.29210556,0.07682666,-0.08965245,-0.00949046,0.7370958,0.17306486,0.053475052
3,1.0669105,0.17820162,0.10318375,0.22801489,0.31827736,0.90007055,0.58255476,0.15340027
3,0.7568806,1.0693411,0.41154686,0.35642868,1.0672688,0.43989825,0.41557255,0.94596523
2,0.16540994,0.41895086,0.7414398,0.35910943,0.7140006,0.39039546,0.6531719,0.7270226
2,-0.045801073,0.76410604,0.81296086,0.43327206,-0.07071629,0.30979154,-0.011195213,0.33525968
2,0.027047902,0.45138928,0.6970849,0.07031068,0.84222096,0.07243717,0.6853869,0.23765838
2,-0.023362815,0.054955572,0.32483673,0.73692846,0.594775,0.14454433,0.40121406,-0.09234506
2,-0.053440332,0.40780097,0.16420099,0.4127883,0.27484304,0.29125476,0.28430513,0.32835585
1,0.5287482,-0.1763915,0.6400573,0.6017553,-0.13237615,0.23200917,0.57669306,-0.11147536
1,0.23879682,-0.20490076,0.27672988,0.3690027,0.37372255,0.17634223,0.6626575,0.37653464
3,1.0909287,0.3172705,0.26933104,0.7684165,0.13205802,0.12162882,0.8752673,0.14224514
3,0.29900417,0.7142596,0.2765463,0.50583017,0.8860056,0.61386514,1.083143,1.0566387
1,0.2876807,-0.12511812,0.68733174,0.59282756,0.66023535,0.20625038,0.6499684,0.66241723
3,0.15779433,0.477557,0.93407845,0.88785875,0.6501308,0.7983084,0.81918776,0.49337646
1,-0.2800368,-0.13966827,-0.20844953,0.6184285,-0.173512,-0.17462127,0.30455047,0.37768894
2,0.01802969,0.032966673,0.20909369,-0.037135214,0.5858597,0.6170839,0.16229235,0.2749768
2,0.5847353,-0.001898885,0.15703513,0.56308067,0.61844814,-0.030359209,0.009073138,0.617473
2,-0.006619722,0.3111454,-0.035871208,0.3782379,0.58664244,0.29262912,0.20277973,0.8631798
3,0.22249943,0.7692522,0.1483939,0.96195304,0.3882771,0.38254642,1.0319854,0.9319387
3,0.703462,1.0949296,0.79169726,0.21699458,0.6255664,0.27515402,0.2966556,0.13445249
1,0.6540503,0.056882545,0.1418836,-0.2780903,0.50935537,0.109014995,0.1606906,0.2111702
1,0.21013625,0.33979177,0.14632425,0.61646456,0.4600851,0.42267996,0.62077695,-0.16020708
3,0.55325896,0.9227823,0.9098241,1.0744888,0.83109534,0.98650944,0.34019023,0.60561115
3,1.0729909,1.0763857,0.985579,0.9889748,0.38158238,0.75219,0.19735384,0.4487295
2,0.25442338,0.000589728,0.7598968,0.5393789,0.3012624,0.67710686,-0.0839971,0.3218491
1,0.08312634,0.38699743,-0.06515555,0.6690173,-0.10378237,0.0857735,0.1694294,0.44339666
1,0.18545128,0.67956156,0.32578725,0.25537416,0.4817195,0.003744245,0.3864715,0.18769974
2,0.28096455,0.5211615,0.25820944,0.6941343,0.7191107,0.31135562,0.016382694,0.4663536
1,0.5458278,0.51388,0.121519886,-0.26728284,0.65848583,0.00924623,0.3943625,0.5570639
3,0.58769906,0.10397357,0.8801681,0.59980553,0.5195454,0.6381857,0.54051983,0.71190256
2,0.88051,0.69904923,0.21887024,0.45615256,0.8529074,0.8135627,0.14232239,0.53503835
3,0.93393755,0.6889921,0.9678867,0.92348886,0.9526347,0.7298641,0.44657034,0.72360164
3,0.8901503,0.55273414,0.12107578,0.41654104,0.96101165,1.0246556,0.5851306,0.29877248
2,0.6546165,0.78115904,0.101616114,0.72002375,0.25361452,0.10720822,-0.057812274,0.035872698
3,0.820333,0.38967526,0.96097267,0.60795724,0.8903948,0.4234475,0.60855865,0.960425
1,0.65072703,0.36421022,-0.14866106,-0.14969598,-0.1467648,0.49594378,0.30866903,0.35036948
1,0.048092127,0.363969,0.63803756,0.09421461,-0.22897796,0.45413488,0.1298365,0.18770596
3,0.6990715,0.113913774,0.33537757,0.76067847,0.88130116,0.816762,0.9625597,0.72623736
