reviewerID,unixReviewTime,summary,reviewText,recommend
A2KQ9FU7M6IX2X,1250208000,"The same thing, sex and diets","Every month its the same thing, how to have sex and how to loose weight. Its so repetitive its stupid. Cosmo is just bad, the cover ""models"" are bad, the articles are horrendous. I used to be a faithful buyer till i realized that each month its the same stuff. The same sex tips, the same smokey eyes, the same sexy beach waves for hair, and the same cheap paper its printed on.",0
A3EAMXAJ3DNQVH,1233878400,Watch out for back issues!,"Price is great!  Instead of the most current issue arriving first, I received back issues more than 2 months after they hit the news stands.  If this counts towards my 12 issues, I will not renew.",0
A26F9Q8KAXY4D8,1521072000,Four Stars,Excited to read these!,1
A1H2S3M1B3F5AX,1519862400,"Tried and true, even after all these years.","Tried and true , even after all these years.",1
ACW9ZM5S4BKPO,1512604800,Great Mag!,Great Mag!!,1
A1CKHSVHDVTKFT,1509148800,Excellent magazine,Excellent magazine.,1
A23SRMXJPXU989,1503792000,Great buy,Great buy & great coupons inside each issue,1
AHZ4LQOR5C7JI,1503360000,Family Circle,Family Circle has a good variety of articles and the price was a big plus!,1
A14BDBNLBYQIBM,1500508800,Five Stars,Love it,1
A3EY1L8WLP10YZ,1490227200,Five Stars,great mothers day gift,1
AXH102X1MH953,1460592000,Love it,love my magazine,1
A1HV7PFWWGX2K3,1454198400,Five Stars,Excellent!,1
A38YE3LNT90GVO,1453593600,Five Stars,enjoy the reading and recipes.,1
A2OTUWUSH49XIN,1451347200,Four Stars,always good for a recipe or two.,1
AA14AMM03HMXW,1442188800,Four Stars,Too many drug ads.,1
AAZV7DET3J15U,1435536000,Five Stars,Its a mag,1
AAB2UG7X51G0D,1422662400,One Star,my wife is happy,0
A25QIPF7O9FBN1,1422144000,Top Notch,"Purchased this for a coworker and my mother in-law. Both love to cook, entertain and decorate and this magazine covers it. Super easy to buy both subscriptions and send it to them as a present. Price was great too. I plan to repeat next year.",1
A2Q7U4142OC5P8,1418860800,Five Stars,Great for the money,1
A34900KFSU707V,1416182400,Circle up for a good read!,Have been away from Family Circle magazine for awhile; glad I'm back to reading it!,1
A1ZKZQPKU77Y62,1414972800,Five Stars,I remember my mother reading Family Circle and now I am carrying on the tradition.<br /><br />Cheryl,1
A2V41G00X32X8O,1414713600,Great magazine that covers every subject,Great magazine that covers every subject.  I grew up on it and will always love FC!,1
A29QM2KSNQ0XQH,1411257600,OK,This magazine has changed a lot from when I would get it years ago...too many ads for my liking.,1
A37769B3IC2VWC,1400457600,good all around magazine,"Good family recipes (that don't take hours to make) and lifestyle tips, including decorating, money, fashion (not million dollar, but actually attainable).",1
A2WLJW6XSIDJTT,1399507200,Family Circle,"Amazon is the easiest and cheapest way to renew a magazine and the real expiration date is always there in the manage subscriptions section.  I like the magazine too because it has a lot of different articles for people who are cooking, cleaning, and managing a family.",1
A2LI10MAXV0815,1398988800,Renewed my subscription,"I have been reading this magazine more than 50 years, and continue to enjoy it.<br />Ideas, pictures, articles are useful.",1
A2TOPPGJ31L413,1397952000,It's just easier to have the Kindle version,"I love magazines, but they tend to pile up and take up too much space. This was a good price and I used to always get the print version, so now I have what I want in a convenient place. My Kindle.",1
A29CKNGVO8KEVI,1394582400,family circle,renewed for another year. I so enjoy the recipes and articles which is presented each month. I get a lot of info.,1
AKMEY1BSHSDG7,1387756800,Always a pleasure!,"I so often pick this magazine up on line at the supermarket. It's filled with actually USEFUL information for real people living real lives. I've never found an issue to be a dud. Finally, I caved in and subscribed with a great price through Amazon.com. Highly recommended for anyone looking for a fun magazine to flip through. If you're like me, you'll save back issues for some time and share with friends.",1
A2O6SU5YDVSDN4,1376611200,"Recipes, crafts, home dec, family-oriented","This mag is just what you expect: family-type articles (budgeting, socializing, party planning, home dec, how to for parents, crafts, etc) with a mix of recipes, make-overs, and self-care. Honestly it's boring for me; no kids, I run a business with my hubby and don't care about fashion and makeup.<br /><br />The ""pre"" of the makeovers usually look better than the ""post""; they do a haircut and makeup and stuff these ladies into silly skirts and peplum jackets (think Joan Collins from Dynasy if you are that old - I am!) that don't flatter their figures. Most of the family stuff doesn't apply either.<br /><br />I do enjoy the crafts sometimes, and the recipes sometimes offer a gem. The budget dinners are interesting, but I can usually beat their pasta and soup per-dinner prices while serving burgers or roast.<br /><br />To be honest I subscribed on a whim at $5 a year, and it's worth that, but not much more. Family-oriented folks will find a lot here to love, though.",1
A2ANADS3S81YV4,1374192000,LOVE this magazine...such a fun and relaxing read!,"Been a VERY longtime subscriber to Family Circle and it's a big fav of mine.  I always look forward to it arriving in the mail and I open it right away and peruse the pages and see what recipes are featured, great stories, tips, etc.  I think I started subscribing back around the early '90s, and it's still a great magazine and aside from a few basic upgrades or changes (the cover is more simple now, not cluttered, etc...), this magazine continues to be wonderful and fun.",1
A1VAPGECYI3EMR,1372723200,eye catcher,Great magazine love the recipes I tell all my friends that it is a good magazine to get if they need to get a good recipe,1
A3O652WDKMZCQL,1371168000,NOT AT GOOD AS IT USED TO BE,"I have always loved Family Circle and Woman's Day Magazines, however I believe they are just not as good as they used to be.  All cooking magazines are focusing on odd ingredients and so many Mexican recipes.  Come on now and get back to basics but with a little twist....not this kind of stuff.  Don't know any kids that would enjoy this type of food.",1
A1EO6C73I0LQKP,1369872000,Family Circle,Enjoy reading this magazine. Has articles about everything.  Would buy this magazine. Good price.  Would like more recipes.  Keeps you up to date with local trends.,1
AZ4G6X4K7KHU2,1360454400,good magazine,i've been reading this magazine for years and i am still happy with it.  i am  sure others would like it too.,1
A9N0IJ7IMC6SM,1360022400,Family Circle,Great Magazine for women of any age. Lots of interesting information-good variety and great price for a whole year!! It was a gift.,1
A3B1ZEJ7CN2OTE,1357257600,creative magazine,This is a typical magazine with not a ton of real stories and a lot of ad's. I do like the craft suggestions and pages about the holidays. The suggestions they have for crafts are creative and fun.,1
A28ZQUTB5V0YFH,1357084800,enjoyable,for the price is is good entertainment and sometimes helpful articles are included seems to have gotten thinner though as the years go by.,1
A32CB5J298TOFT,1354060800,The BEST!,"This is my favorite 'family' magazine of all times.  Infor and articles on houses, cleaning, recipes, family activities, family health, organizing, different towns/cities, vacation ideas, etc.  It is always fresh, family appropriate, with lots of find more info links too if something catches your interest.<br /><br />The best all around family magazine in my opinion!",1
A3E9PE2VZFEI6Q,1341619200,FAMILY CIRCLE MAGAZINE,THIS IS ONE OF THE BEAT INFORMATIVE MAGAZINES I HAVE READ.  LOTS OF RECIPES AND HOME DECORATING IDEAS AND ACTIVITIES FOR THE FAMILY TO DO,1
A3EISFBTLEQC69,1268784000,Well done Entertainment Mag.,"This is a great magazine to stay informed on the entertainment world.  It is an easy read and ""entertaining"" to sit down and go through. From films, to theater, to books, to TV.  This magazine covers the gamut and keeps you in the loop.<br /><a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Voice-Lessons-To-Go-v-1-4-The-Complete-Set/dp/B0019HBVFQ/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Voice Lessons To Go v. 1-4 The Complete Set</a>",1
AVF9FV7AMRP5C,1268179200,Entertainment Weekly offers good snapshop,"Entertainment Weekly has been my go to source for reading about upcoming movies, books, music, and TV Shows. I especially love the condensed format of this weekly that provides a good balance between photos and written content.<br /><br />Pros<br />- Affordable ($10 when on sale)<br />- Concise<br />- Assigns letter grades to reviews",1
A1PQA84UDO17E6,1507680000,Good value,Bought the weekly magazine for twenty bucks a year.  Excellent deal.  There are usually a couple things new things to look out for each week.,1
A2POC948V7UI89,1505433600,Four Stars,good,1
A2QI93E2DU7I57,1496534400,Take away the unknown in entertainment !,Great magazine for quick review s of movies and tv and music . Takes away yhe,1
A396A1LGVKGCNB,1496016000,Tabloid-level garbage,"I have been a subscriber since it was Premiere Magazine. The current version of the magazine is People, the movies and TV edition. It's low-quality pop culture garbage. It takes me 5 minutes to ""read"" an issue. I will not renew my subscription. Not worth the paper it's printed on.<br /><br />I used to rely on their movie reviews for suggestions what to watch. Those are now worthless, too. The whole thing is a mixture of People and TV Guide. It's just moronic.",0
A1SFRBCMW8XVBW,1488240000,... if you're not into that topic or person then pretty much the whole issue is a bust,Each issue seems to have a limited scope - one or few topics or people - if you're not into that topic or person then pretty much the whole issue is a bust.,0
A1J6UA1MD96SKE,1471305600,Love this! Except when it's a Double Issue week- ...,Love this!  Except when it's a Double Issue week- and then I feel cheated because it will be two weeks til the next issue.,1
A35KTWDOK0EXMY,1466380800,Five Stars,Great magazine,1
A37RU05KAAM3KR,1465603200,Great for the office,Great for the office,1
A1U0BFAIQ484ET,1464825600,Five Stars,good price on good magazine for my gf,1
A1V8KPZ51L4M2K,1458777600,Five Stars,Good magazine,1
A3KULSJKPNF1A9,1458345600,Two Stars,not so good.,0
A3H04WG2JTEY4C,1455148800,Five Stars,daughter loves this magazine and the price was great,1
A2064RG3BZICOP,1451347200,Four Stars,ok,1
A3UGHNEHEVSFPT,1447977600,Only bought one issue......,"I wanted to read the article a few issues back on Shonda Rhimes, so it's only the one issue that I bought.  I don't know if that qualifies me to rate the entire magazine, but I did have a mail subscription a few years back.  It's a good magazine, but I just wanted to cut down on the excess of magazines that I had being delivered.",1
A2JWK70SOWNANV,1441670400,nice,nice,1
A3E90BH4019TC,1440460800,Three Stars,ok,1
AZ0UFLPGN76SY,1439251200,Four Stars,favorite,1
A396A1LGVKGCNB,1425772800,Just a notch above TV Guide,"This magazine has been going downhill pretty fast in the last year or two.<br /><br />I have been a subscriber since 2010, after the rest of my Premiere subscription was replaced with EW. I remember the times when I looked forward to reading it, when I spent 30-60 minutes on an issue, when the valuable information (I am a movie buff, and I don't watch TV or listen to pop music) was at least 50%, when I chose the DVDs in my Netflix movie queue based on their EW score. These guys used to be that good. Not anymore.<br /><br />Nowadays it's just another piece of pop garbage. My subscription ended in February, but they sent me a courtesy issue, which I have just finished reading... in the usual under 10 minutes. Jack of all trades, master of none. Full of gossip-level amateurish material. They are simply irrelevant for this generation X-er. If they continue the current trend, I foresee a fast fall into oblivion.",0
ABS2A1OWX5Q8,1423180800,The Entertainment Bible.,"The weekly bible of everything entertainment, from movies, TV, music , video games and books (among other things). I have been s subscriber for nearly 15 years and although I do not agree with many of their reviews, there is always something interesting to read in the magazine. The only thing that irks me a lot is their opinion that THE WALKING DEAD is the best TV show on the air since the invention of sliced bread. Any intellectual viewer will see that the characters come directly out of Stereotypes 101 and the plots are nothing but recycled George Romero and countless other zombie films, but they always manage to put a story or photo of the series in every issue. Whomever thought that this was the best show ever on TV really needs to watch more TV. Even the worst episode of THE X-FILES makes the best episode of THE WALKING DEAD look like the worst episode of WHO'S THE BOSS. Just because a TV show has taboo-breaking gore on it does not make it a great series. What about M*A*S*H, THE WIRE, THE SOPRANOS, ST. ELSEWHERE, OZ, JUSTIFIED, THE AMERICANS, GAME OF THRONES, AMERICAN HORROR STORY or any other good show that made or makes TV worthwhile? To EW, they are nothing but chickenfeed when put next to THE WALKING DEAD. Like I said, that is really my only complaint about the magazine, but it is enough of an annoyance whenever I see I cover on the zine devoted to the show (and there have been many!). They do have a good staff of writers and make me laugh every now and then, so I give them a pass when it comes to TWD. It's a great zine at a very affordable price if you have it renewed every year. You pay like $0.49 an issue. A real bargain.",1
A1TTMFLIHDGV58,1423008000,Best price through Amazon,Love this magazine,1
A1C80VYQMM3FQB,1420156800,Great up to date magazine on all movies and television shows,My family loves this magazine and it is a great subscription price through Amazon.,1
AANIYQLH8IKX4,1419984000,Four Stars,"Good magazine but getting sort of ""thin"" and political",1
AGT43FXXJM1AP,1419811200,Five Stars,Been getting magazine for the last four years and enjoy it.,1
A3Q3X8D98VH4FS,1406764800,Weekly too much,Timely delivery of this magazine but weekly is really too much.  I was having trouble keeping up with reading them.  I did not renew just because it was too many to read.  Just not enough time.  My fault.,1
A31GIXHPNTLGE2,1406246400,"""People Lite""",The best bargain for this type of magazine.  Easy to read with great photos!  A lot of fun reading for a great price!,1
A1YVERXNSRG014,1405555200,Four Stars,I've loved this Mag. years!,1
A35KTWDOK0EXMY,1398297600,Bravo!,Great read with lots of videos - love watching the movie trailers after reading the reviews.<br /><br />Also like that I don't have to download it.  It just shows up on my Kindle Fire when I turn it on,1
ABS2A1OWX5Q8,1397606400,The Best,The longest-running entertainment magazine is still the best if you want entertainment and showbiz news on a weekly basis. The writing is usually sharp with a sense of nuttiness.,1
AE3KIDN7KLT0U,1389916800,I love E.W.,"I have always loved Entertainment Weekly.<br />By subscribing through Amazon.com's magazine subscription center, I have been able to save a ton of money.<br />This is the best deal that I have ever seen. Don't waste your time or money subscribing through the publisher, subscribe through Amazon.com!",1
A37769B3IC2VWC,1385337600,love this magazine,"love this magazine; have subscribed for years and given as a gift many times. great suggestions for tv, movies, books",1
A1PAGHECG401K1,1379030400,"slimmer than it used to be, but still an invaluable source of entertainment info","I've been reading Entertainment Weekly for about twenty years now, and although it's gone through a lot of changes, it's basically still my favorite magazine to receive and to read. It's a sort of a good mix of pop culture *plus* a teeny, tiny bit of gossip, but the *""interesting"" kind, meaning- you won't find out about Snooki's latest drama, but you will get the scoop on how a much anticipated Hollywood franchise might be headed for trouble.<br /><br />The best thing about EW is their coverage of upcoming movies, books, television, music, and stage, plus interesting articles on the business of entertainment- everything from in depth coverage of TV shows to an inside look at a much anticipated film to long interviews with directors, etc.<br /><br />The only thing I don't like about the magazine is that it's starting to get very web and tablet focused- meaning, the content of the magazine is slowly getting leaner and leaner, and on every other page there's a reminder to check the EW website or iPad edition for the rest of the features. I'm not happy about this- I really like it when they had about six or eight pages of movie reviews. I'm not happy that now it's four pages of movie reviews, and two of those pages are tiny ""one sentence"" reviews and charts. It's the same for books and television and other media, as well.<br /><br />Regardless, I still eagerly dive into every issue that pops into my mailbox, and out of all the magazines I start and drop subscriptions to, this is the only one I really consider ""necessary"". I love that I know about every movie, television show, and CD before they even get released.",1
A32CB5J298TOFT,1373155200,"Movies, Books, TV & Music, what else is there to love?","I just love Entertainment Weekly.  It is an overview and insider news on tv shows (current and upcoming), movies, music and books.  A nice balance of all and plenty of info in every issue.  It's current and discusses who, what, when, where and why!<br /><br />I just love it and read it cover to cover!",1
A2A11XGEPIP6DT,1368662400,I love EW!!!,"I love this magazine and feel lost without it....I was so glad Amazon offered it at a great price annually!!!<br />It keeps me informed on music, movies, and television....I love my EW!!!",1
A3OZG9IG8PFOGQ,1368057600,Be In The Know About What's Happening in Entertainment,"Entertainment Weekly is a great way to keep up to date with the latest DVD releases, movies, music and book reviews. When an upcoming movie is reviewed that I want to see, I put the title on my Netflix queue and forget about it until it comes out. I don't really read the music or book reviews. I really like the last page where there are some fun, snarky comments about celebs. I read this on my i Pad and used to read it on my Kindle Fire.....works great on both.",1
A3V9QW1ELZMIOW,1365724800,'tis what is. . .,It's a subscription. . . I subscribed becuz I liked the mag. I still do. I most likely will in future.,1
A20P7MD47TV1MC,1362268800,Entertainment Weekly,I have purchased this magazine for a long time.  I like the movie updates and the book reviews they have in this magazine.  I read constantly and this tells me what books I might be interested in buying next.  Love it.  Charlotte Swincicki,1
A1LESMGKXUXMX5,1357430400,"Easy Read, No Thinking","I like this as I can pick it up and read it whenever I have a few minutes available. Nothing too deep, it is also a good source of new movies, TV shows, books etc.",1
A3SC74LCBC9NFR,1327449600,"Great price, great magazine.","This is a very enjoyable magazine. It comes every week and lets you know what is happening with all the newest TV shows, movies,books and celebrities. I love to read all the gossip and look forward to the new movies coming up. You can't beat the price. You can't turn down this offer.",1
ARAKTT5M3DDYA,1311033600,Awesome,"First, great bathroom reading material.  Lots of shorter articles and other fun stuff.  Second, way better than People, unless you're into the tabloid type of stuff.  We get tons of magazines, this one is always read first and always read by everyone in the house (I sometimes have to search for it).",1
A2BNKCBBUAYAUT,1296172800,Magazine,"Have bought this magazine for years. My boys love looking at the movie ratings in this magazine. Easy reading and it comes weekly, so everything you are reading is current",1
A10BWUA2MGA9BK,1289779200,Informative Entertainment,"All the latest news about the world of  Movies, Theater,  TV, Popular Music and Books.  Well written and illustrated.",1
A2TMIG9ZVHXUQ6,1286841600,Entertaining for sure!,"This magazine is very entertaining as you get to know every aspect of the life of most Hollywood stars. It is just crazy how these actors are followed everywhere and they have magazines like this one to report on that. That specific aspect I didn't like...I don't really care if Ben Affleck when to this restaurant, or if Madonna was seeing wearing a purple jean...WHO CARES? I do like the section where they talk about new movies and tv shows, that was truly interesting to me. I would recommended it as very interesting overall.",1
A1PQA84UDO17E6,1505520000,Good magazine,Enjoy reading their human interest stories.,1
ARJXMFKYKYBVJ,1473379200,digital version disappointing,Fun 'trash'/light reading that I enjoy in an airport once a month because it's easy to pick up and put down and pay 'half attention' to it and to flight announcements.  But it looks like you can no longer buy one issue?! I hate that you have to be on line to have full access to the magazine so I won't buying digital versions.,1
AANIYQLH8IKX4,1463443200,Four Stars,Good product,1
A31GIXHPNTLGE2,1455926400,This magazine was ordered for my mother and she loves ...,This magazine was ordered for my mother and she loves it!  It has lots of photos and stories she loves.  Well worth it!,1
AO05KA0II5Q4V,1435622400,Five Stars,Love it,1
A2757O846E0MPI,1422835200,Five Stars,clients love it,1
AK5RJ09TJPVOH,1408320000,Five Stars,Punctual,1
A31M1C5W2G2Z65,1407542400,Three Stars,okay,1
A1VTKYW3YQEHTN,1402272000,Buyer Beware,"So disappointed with this service. There are 6 issues on my Kindle Fire that I cannot read. These issues will not download! Oh, did I fail to mention, these issues were paid for and I have nothing.  Please read the recent reviews. This is an ongoing problem. Don't lose your money like I did.",0
A3GA09FYFKL4EY,1473379200,NOT Ok!,"The best thing I can say about this magazine is that I didn't have to pay for the subscription; I bought it with air miles. Good thing, too, because this magazine is NOT worth its price, either off-the-rack or via subscription.  Want to keep up with your favorite celebrities? The ""news"" in this magazine is nothing more than a collection of rumors.  Want fashion advice? The most you'll get here are photos of celebs wearing something and what it is.  Most of the fashions and cosmetics are, of course, waaayyy out of the price range of the average reader.<br /><br />The stories are rumors you can get much cheaper via supermarket tabloids, or ""quotes"" from a ""source"" that's supposedly ""close"" to the celebrity, or paragraphs of what the person ""might"" do, based on trends or what their celeb pals have done in the past.  Usually these are incorrect.  A few months ago I the magazine gushed about Princess Kate's pregnancy with twins, and how Buckingham Palace ""should confirm"" it soon.  Today the cover squeals that Kate and her sister Pippa are both pregnant, Kate with a girl and Pippa with a boy.  I won't hold my breath over it.<br /><br />Subscribe to US or PEOPLE if you want intelligently-written articles about celebs and others in the news.  The magazines don't source stories on gossip and rumor, and are written by reliable reporters instead of paparazzi, which I suspect is the case here.  OK! was anything but, and I'm sorry I wasted air miles on it.",0
A2JWK70SOWNANV,1436659200,love it,i only purchased one issue and it looks great and was super cheap,1
AO05KA0II5Q4V,1435622400,Three Stars,It was ok ,1
A3UGHNEHEVSFPT,1396656000,another good app,"People is put out by the same company making Time, and they did the app for this in the same way.  Once again, you can't enlarge the pages like you could with the free version for mail subscribers, but the type is readable, and you can scroll different sections of the pages to read all the articles independently.  They did a very good job with this--no problems that I can see.",1
A29QM2KSNQ0XQH,1411948800,OK!,Nice magazine....I don't get it very often but I do enjoy when I do.,1
A31M1C5W2G2Z65,1407542400,Three Stars,okay,1
A1HKWYS95QV892,1384819200,OK is not,Very uninteresting and a lot of nothing. I won't be buying this magazine anytime in the near future.  Seems like it was all ads.,0
AE06RDYJF5SKY,1363651200,just ok,"Rated it low because it is a waste of money. Felt like reading a ""rag"" to relieve some boredom and ended up bored with the magazine. Writting skills are limited and articles are jammed into each pages. Found it hard to read on the Kindle",0
AMKQP0R290TLS,1369526400,People mag,"Ordered this via Amazon, got tired of buying a news stand, now get this weekly and it is great, sometimes it seems like I get it before it is on the news stand.........Good Choice...",1
A1HOXKR7OKJ1X1,1334534400,All-time favorite!,"I'm coming out of the closet.  People Magazine is my guilty little pleasure.  I look forward to its arrival each week in my mailbox and settle down to read it cover to cover.  Yes, I know it doesn't pack the news punch of Time or Newsweek, but it has a nice variety of articles ranging from current events to features of everyday heroes.  I love the weekly reviews of television shows, movies, books, and music.  I especially enjoy the book reviews, where I find many interesting books featured.<br /><br />If loving People is wrong, I don't want to be right!",1
A24ZEH6X4AJNR4,1308182400,Reality TV took over!,"I've been reading People Magazine since the early 80s, so I know I'm not in the demographic they're aiming at any more.  It's turned into LOTS and LOTS of reality TV coverage of non-actors, along with very young new actors and musicians, with very limited coverage of established actors.  It seems to me they cover a smaller range of people than they used to.  I'm telling myself that I""m not going to renew my subscription, but I'm still reading every issue, just skipping the articles about people from shows I would never watch.  Their reviews of books and movies are perhaps worth the price of the magazine, and aren't available on their website.<br /><br />If you're interested in reality TV and very young actors and pop musicians, you'll love this mag.",1
A3FVAWZNKW9GX,1297123200,Great Train Ride Candy,"All-aboard!<br /><br />The train leaves the station at 5:40, and pulls up to my stop around 6:30. I can get through most of ""People Magazine"" by then. So can you.<br /><br />Not difficult reading, and don't expect to learn anything important. ""People Magazine"" is not meant to teach you anything.<br /><br />Kick back, pull out your monthly train pass, set down your bags and flip through a few pages. Learn about the latest goings on of the rich and famous. See the costumes of Hollywood, and the cars they all drive.<br /><br />And when you are done, leave on the seat for the next guy. He's had a long day too.<br /><br />I fully recommend ""People,"" but only if you don't expect it to be ""The New York Times.""<br /><br />Anthony Trendl<br />[...]",1
A3EISFBTLEQC69,1258934400,A guilty pleasure?,This is a great easy enjoyable read.  Keeps you updates on the entertainment world in quick articles and great pictures.,1
A35B72PSA30R67,1522022400,Five Stars,enjoying articles,1
A1SYEK1CRS9FAA,1521763200,Five Stars,Love the magazine. However every since I moved in January I have not received my magazine.,1
A1H2S3M1B3F5AX,1519862400,Five Stars,interesting magazine but a bit too shallow for some.,1
A1CKHSVHDVTKFT,1509148800,Packed with information.,excellent magazine.,1
AFPZ14P9BS9N4,1501718400,Five Stars,Magazine one of my favs,1
A14BDBNLBYQIBM,1500508800,Five Stars,Love it,1
A1AB6D301MOTM0,1493769600,HIGHLY RECOMMEND WOMAN'S DAY FOR ALL GALS,"Women's Day is a good magazine with lots of small articles.<br />Easy and informative read especially during down time or travel time<br />Household tips, decorating ideas, make up tips, reviews of new products<br />Food and recipe information<br />Good to give as a gift<br />Fun magazine with lots of family activity tips<br />Not age specific, but definitely gender specific by it's name<br /><br />NEGATIVE<br />There are many ads but guess that is how it is supported price wise<br /><br />HIGHLY RECOMMEND",1
AEFAZU2T4NYTR,1492819200,Five Stars,great mag,1
A2BSKT65F16LAQ,1490313600,"Always good, bought it for many","Always good ,bought it for many years",1
A2M8P0HFJANOPC,1488412800,Five Stars,good magazine,1
A14VG00P4LF96L,1482710400,WOMAN'S DAY,WASTE OF TIME.  WIFE COMPLAINS ABOUT ALL THE ADS.  LITTLE TO READ,0
A2YEKKMN79C5B6,1475452800,Loyal reader for over 20 years,"I have been getting this magazine for over 20 years. I used to read my mom's and then started getting my own. I like the recipes, decorating tips, makeup tips and new products. I also like the articles. I always enjoy reading this magazine. I pass it on to a friend when I am done.",1
A3TAK9OTO4NEH1,1474588800,Five Stars,lots of good articles,1
A68BZ1VAST1HY,1474243200,Perfect,Perfect,1
A1V8KPZ51L4M2K,1458777600,Five Stars,good magazine for little money,1
A3KCW7GFEL6V46,1455753600,good for household stuff,there is always a tip or two I find interesting,1
A1HV7PFWWGX2K3,1454198400,Five Stars,Excellent!,1
A38YE3LNT90GVO,1453593600,Five Stars,just enjoy reading women's magazines.,1
AA14AMM03HMXW,1442188800,Four Stars,Too many drug ads.,1
A1G6396T44I72M,1435536000,Five Stars,Good magazine for recipes and health issues.,1
AAZV7DET3J15U,1435536000,Five Stars,Its a mag,1
AYFVLMPVVDC4L,1431561600,Four Stars,Good,1
A3ERSM6E4R7A0Q,1429488000,"Too materialistic, politically correct, and ad-filled","Lots of junk food recipes with two sticks of butter and two cups of sugar followed by weight loss product ad or other prescription drugs. I used to find interesting articles about making your own spa products and consumer-type articles on finding great deals. I find some of the articles to be politically correct propaganda. Some of the features are just infomercials on cheap clothes or unnatural ""beauty"" products. I don't enjoy it.  On the other hand, there are some healthy recipes and positive articles about people helping others.  Overall, it is just too commercialized for my taste and I won't be renewing.",0
AU4C2605UPXLR,1425686400,Could use models who aren't as heavy,"Love it!  Lot's of great recipe and decorating ideas.  I wish they would cut down on the really heavy ""models"" as that is not promoting a healthy lifestyle.  I know that most women in America are above a size 14, but I get sick of looking at them.",1
A1TTMFLIHDGV58,1423008000,Best price through Amazon,Love this magazine,1
AAB2UG7X51G0D,1422748800,Five Stars,mt wife is happy,1
A25QIPF7O9FBN1,1422144000,Super Easy Magazine Purchase,"This is a magazine I purchased as a present for a coworker and my mother-in-law. Recipes, home decor and health information; pretty much covers all the topics they love to read about in one magazine. Purchasing process was easy and the price was great. Plan to do it again next year.",1
A3SL2CJM8EVCKQ,1421625600,Five Stars,Great,1
A2Q7U4142OC5P8,1418860800,Five Stars,Great little magazine!,1
A1ZKZQPKU77Y62,1414972800,Another one of the magazines that I grewup reading when ...,Another one of the magazines that I grewup reading when I was at home with my Mom.<br />She always had Woman's Day. Now I am up holding her tradition.<br /><br />Cheryl,1
A2V41G00X32X8O,1414713600,... magazine I grew up on and I will always love it!,A Classic magazine I grew up on and I will always love it!,1
AR86MLCPMEW4U,1414195200,Five Stars,Very nice,1
A2WLJW6XSIDJTT,1411862400,Five Stars,I enjoy this magazine especially the recipes and decorating ideas among other features.,1
A2EP2X24WFLG4I,1409097600,Five Stars,A+++,1
A1BWWZKPM3WW3W,1404345600,Good price,Good price....like the magazine.,1
A2EAVW9W48C28T,1398902400,Five Stars,Woman's day is a good magazine for the whole family.,1
A31ZT26Q43CI1A,1394755200,Woman's Day,"I like this subscription.  I have had it before, and there are a lot useful articles and tips.  I will probably get in the future.",1
A309PFW8T6DMMZ,1393200000,At least the new editor is better than the old one,"Currently (as of Feb. 2014), Susan Spencer is the editor. This is a great improvement over Elizabeth Mayhew, who took over as editor for Jane Chesnutt and served in that role from 2010 to 2012. Although I like the new editor much better than Mayhew, this magazine still isn't as compelling as it once was (pre-2010).<br /><br />There are some decorating articles which are always my favorite, as well as lots of recipes, a few health-related articles, at least one article on clothing / outfits, and usually a few life stories (human interest stories). Over all, this article is a quick-read - you can get through the entire magazine in one sitting in about half an hour. I think the target demographic for this magazine might be women ages 35 to 65 years old. For example, there is usually at least one article related to coping with senior parents.<br /><br />While this is not a bad magazine, you may be better served by subscribing to a magazine that more closely matches your specific interests and hobbies.",1
A2QI93E2DU7I57,1391558400,great magazine,"I get this magazine every year, because it has some beautiful and useful ideas.  Plus the recipes are great, especially because I have to follow several health diets and these fit it great.",1
A29CKNGVO8KEVI,1390348800,woman's day,"I always enjoy this magazine because of its food articles and recipes. it has interesting articles about personal hygiene, new products and etc.",1
A2AJUQCBACY31J,1390089600,WOMAN'S DAY MY FAV,"I USED TO BUY WOMAN'S DAY AT THE NEW'S STAND FOR 69 CENTS. IT IS STILL A BARGAIN. GREAT RECIPES, SUGGESTIONS FOR  HOME LIVING ETC.  I RECOMMEND IT",1
A28ZQUTB5V0YFH,1381622400,cover,seems like  the cover is more interesting than what is inside.. disappointing.. not ready to subscribe again..too much like family circle disappointing but for the cover.. lol.,1
A3GA09FYFKL4EY,1379289600,Limited appeal and value,"I've read WOMAN'S DAY since the 1970s, and I'm sorry to give it only a two-star rating this year.  Each monthly issue seems to mirror the last - some health tips, a few recipes, perhaps some shopping or fashion advice.  WOMAN'S DAY once had multi-generational appeal.... I enjoyed it as a teen in the 70s and 80s.  Now it's target audience seems to be 30s and 40s females with children only.<br /><br />Women's issues get short shrift, and one can gain better health and beauty information from MARIE CLAIRE or COSMO.<br /><br />I'd like to see WOMAN'S DAY feature more recipes and articles, as it used to publish.",0
